INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I192068035,617,Larceny,LARCENY THEFT FROM BUILDING,C6,213,,2019-08-24 06:00:00,2019,8,Saturday,6,Part One,BOLTON ST,42.33715994,-71.04540524,"(42.33715994, -71.04540524)"
I192068034,727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,A7,26,,2019-08-27 17:00:00,2019,8,Tuesday,17,Part One,BORDER ST,42.37382755,-71.04052459,"(42.37382755, -71.04052459)"
I192068034,735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),A7,26,,2019-08-27 17:00:00,2019,8,Tuesday,17,Other,BORDER ST,42.37382755,-71.04052459,"(42.37382755, -71.04052459)"
I192068033,1402,Vandalism,VANDALISM,A7,28,,2019-08-26 21:00:00,2019,8,Monday,21,Part Two,EMMONS ST,,,"(0.00000000, 0.00000000)"
I192068032,3201,Property Lost,PROPERTY - LOST,C11,387,,2019-08-27 17:46:00,2019,8,Tuesday,17,Part Three,ADAMS ST,42.27415489,-71.06282889,"(42.27415489, -71.06282889)"
I192068030,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,D14,792,,2019-08-20 19:50:00,2019,8,Tuesday,19,Part Two,WOODSTOCK AVE,42.34644627,-71.1369669,"(42.34644627, -71.13696690)"
I192068029,3301,Verbal Disputes,VERBAL DISPUTE,B3,430,,2019-08-27 17:06:00,2019,8,Tuesday,17,Part Three,FRONTENAC ST,42.28453957,-71.08973718,"(42.28453957, -71.08973718)"
I192068028,3115,Investigate Person,INVESTIGATE PERSON,D14,815,,2019-08-23 20:00:00,2019,8,Friday,20,Part Three,BAYARD ST,42.36040983,-71.13116015,"(42.36040983, -71.13116015)"
I192068026,1402,Vandalism,VANDALISM,C6,178,,2019-08-27 17:06:00,2019,8,Tuesday,17,Part Two,MASSACHUSETTS AVE,42.32856401,-71.06835343,"(42.32856401, -71.06835343)"
I192068025,3502,Missing Person Located,MISSING PERSON - LOCATED,D14,783,,2019-08-27 16:27:00,2019,8,Tuesday,16,Part Three,GORDON ST,42.34966796,-71.13995527,"(42.34966796, -71.13995527)"
I192068025,3501,Missing Person Reported,MISSING PERSON,D14,783,,2019-08-27 16:27:00,2019,8,Tuesday,16,Part Three,GORDON ST,42.34966796,-71.13995527,"(42.34966796, -71.13995527)"
I192068024,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY DAMAGE,A1,78,,2019-08-27 17:26:00,2019,8,Tuesday,17,Part Three,CREEK SQ,,,"(0.00000000, 0.00000000)"
I192068023,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4, ,,2019-08-27 16:37:00,2019,8,Tuesday,16,Part Three,BOYLSTON ST,,,"(0.00000000, 0.00000000)"
I192068022,3115,Investigate Person,INVESTIGATE PERSON,C6,925,,2019-08-27 16:49:00,2019,8,Tuesday,16,Part Three,W NINTH ST,42.33316115,-71.05246437,"(42.33316115, -71.05246437)"
I192068021,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,257,,2019-08-27 17:18:00,2019,8,Tuesday,17,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192068020,2647,Other,THREATS TO DO BODILY HARM,C11,351,,2019-08-27 16:49:00,2019,8,Tuesday,16,Part Two,DORCHESTER AVE,42.29919694,-71.06046974,"(42.29919694, -71.06046974)"
I192068018,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,61,,2019-08-27 16:43:00,2019,8,Tuesday,16,Part Three,BEVERLY ST,42.36658726,-71.06019881,"(42.36658726, -71.06019881)"
I192068017,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,253,,2019-08-27 16:34:00,2019,8,Tuesday,16,Part Three,EVERETT ST,,,"(0.00000000, 0.00000000)"
I192068016,3301,Verbal Disputes,VERBAL DISPUTE,B2,308,,2019-08-27 16:06:00,2019,8,Tuesday,16,Part Three,MUNROE ST,42.3185759,-71.08767243,"(42.31857590, -71.08767243)"
I192068014,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,150,,2019-08-26 00:00:00,2019,8,Monday,0,Part One,APPLETON ST,42.34488838,-71.0755885,"(42.34488838, -71.07558850)"
I192068013,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,297,,2019-08-27 16:56:00,2019,8,Tuesday,16,Part Three,KENSINGTON PARK,42.32171349,-71.08260822,"(42.32171349, -71.08260822)"
I192068012,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,C6,223,,2019-08-26 16:00:00,2019,8,Monday,16,Part One,N ST,42.3369627,-71.03130111,"(42.33696270, -71.03130111)"
I192068010,3119,Firearm Discovery,FIREARM/WEAPON - FOUND OR CONFISCATED,B2,313,,2019-08-27 16:48:00,2019,8,Tuesday,16,Part Three,WABON ST,42.31441222,-71.0853039,"(42.31441222, -71.08530390)"
I192068009,3201,Property Lost,PROPERTY - LOST,D4,619,,2019-08-26 20:00:00,2019,8,Monday,20,Part Three,HUNTINGTON AVE,42.34221544,-71.08577075,"(42.34221544, -71.08577075)"
I192068007,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,186,,2019-08-11 18:30:00,2019,8,Sunday,18,Part Three,ALLSTATE RD,42.32696647,-71.06198607,"(42.32696647, -71.06198607)"
I192068004,616,Larceny,LARCENY THEFT OF BICYCLE,D14,798,,2019-08-26 20:00:00,2019,8,Monday,20,Part One,COMMONWEALTH AVE,42.35216435,-71.12378708,"(42.35216435, -71.12378708)"
I192068003,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,A7,15,,2019-08-02 09:00:00,2019,8,Friday,9,Part Two,MOORE ST,,,"(0.00000000, 0.00000000)"
I192068002,3114,Investigate Property,INVESTIGATE PROPERTY,E13,307,,2019-08-27 08:30:00,2019,8,Tuesday,8,Part Three,WALNUT PARK,,,"(0.00000000, 0.00000000)"
I192068001,724,Auto Theft,AUTO THEFT,C11,400,,2019-08-27 15:20:00,2019,8,Tuesday,15,Part One,BURT ST,42.28500946,-71.06726105,"(42.28500946, -71.06726105)"
I192068000,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,62,,2019-08-19 11:30:00,2019,8,Monday,11,Part Three,WHITTIER PL,42.3656254,-71.06725853,"(42.36562540, -71.06725853)"
I192067999,3201,Property Lost,PROPERTY - LOST,A1,108,,2019-08-27 16:20:00,2019,8,Tuesday,16,Part Three,FEDERAL ST,42.35501985,-71.05642713,"(42.35501985, -71.05642713)"
I192067999,1109,Fraud,FRAUD - WIRE,A1,108,,2019-08-27 16:20:00,2019,8,Tuesday,16,Part Two,FEDERAL ST,42.35501985,-71.05642713,"(42.35501985, -71.05642713)"
I192067998,801,Simple Assault,ASSAULT - SIMPLE,C6,233,,2019-08-27 10:00:00,2019,8,Tuesday,10,Part Two,E SEVENTH ST,42.332177,-71.04228989,"(42.33217700, -71.04228989)"
I192067998,3115,Investigate Person,INVESTIGATE PERSON,C6,233,,2019-08-27 10:00:00,2019,8,Tuesday,10,Part Three,E SEVENTH ST,42.332177,-71.04228989,"(42.33217700, -71.04228989)"
I192067997,3410,Towed,TOWED MOTOR VEHICLE,E13,302,,2019-08-27 15:54:00,2019,8,Tuesday,15,Part Three,COLUMBUS AVE,42.32492546,-71.09839601,"(42.32492546, -71.09839601)"
I192067997,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,E13,302,,2019-08-27 15:54:00,2019,8,Tuesday,15,Part Three,COLUMBUS AVE,42.32492546,-71.09839601,"(42.32492546, -71.09839601)"
I192067996,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C11,373,,2019-08-08 00:00:00,2019,8,Thursday,0,Part Three,NEPONSET AVE,42.29085881,-71.04906172,"(42.29085881, -71.04906172)"
I192067995,3115,Investigate Person,INVESTIGATE PERSON,B2,298,,2019-08-27 15:09:00,2019,8,Tuesday,15,Part Three,WAKULLAH ST,42.32243032,-71.08627064,"(42.32243032, -71.08627064)"
I192067994,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,937,,2019-08-27 15:05:00,2019,8,Tuesday,15,Part Three,SHAWMUT AVE,42.33632386,-71.07956047,"(42.33632386, -71.07956047)"
I192067991,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,329,,2019-08-23 17:00:00,2019,8,Friday,17,Part Three,STANWOOD ST,42.30994883,-71.08146033,"(42.30994883, -71.08146033)"
I192067990,3207,Property Found,PROPERTY - FOUND,A1, ,,2019-08-27 15:57:00,2019,8,Tuesday,15,Part Three,SUMMER ST,,,"(0.00000000, 0.00000000)"
I192067987,3301,Verbal Disputes,VERBAL DISPUTE,D14,938,,2019-08-27 15:21:00,2019,8,Tuesday,15,Part Three,FIDELIS WAY,42.34531664,-71.14298078,"(42.34531664, -71.14298078)"
I192067986,3208,Property Lost,PROPERTY - MISSING,E13,574,,2019-08-27 15:47:00,2019,8,Tuesday,15,Part Three,WASHINGTON ST,,,"(0.00000000, 0.00000000)"
I192067985,613,Larceny,LARCENY SHOPLIFTING,A1,105,,2019-08-27 15:26:00,2019,8,Tuesday,15,Part One,SUMMER ST,42.35450139,-71.05916774,"(42.35450139, -71.05916774)"
I192067984,617,Larceny,LARCENY THEFT FROM BUILDING,D4,271,,2019-08-19 00:00:00,2019,8,Monday,0,Part One,MASSACHUSETTS AVE,42.335482,-71.07586449,"(42.33548200, -71.07586449)"
I192067983,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,492,,2019-08-27 15:18:00,2019,8,Tuesday,15,Part Three,HUNTINGTON AVE,42.26649191,-71.11658735,"(42.26649191, -71.11658735)"
I192067982,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,A7,26,,2019-07-14 15:37:00,2019,7,Sunday,15,Part Two,MERIDIAN ST,42.37374231,-71.03905688,"(42.37374231, -71.03905688)"
I192067981,1107,Fraud,FRAUD - IMPERSONATION,B3,468,,2019-08-27 15:37:00,2019,8,Tuesday,15,Part Two,BLUE HILL AVE,42.27895125,-71.09332702,"(42.27895125, -71.09332702)"
I192067980,3201,Property Lost,PROPERTY - LOST,E13,577,,2019-08-27 15:35:00,2019,8,Tuesday,15,Part Three,WASHINGTON ST,42.31408519,-71.09998685,"(42.31408519, -71.09998685)"
I192067979,613,Larceny,LARCENY SHOPLIFTING,A7,28,,2019-08-27 15:04:00,2019,8,Tuesday,15,Part One,CENTRAL SQ,42.37421104,-71.03918485,"(42.37421104, -71.03918485)"
I192067978,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,406,,2019-08-27 14:27:00,2019,8,Tuesday,14,Part Two,RIVER ST,42.27130225,-71.07442362,"(42.27130225, -71.07442362)"
I192067978,613,Larceny,LARCENY SHOPLIFTING,B3,406,,2019-08-27 14:27:00,2019,8,Tuesday,14,Part One,RIVER ST,42.27130225,-71.07442362,"(42.27130225, -71.07442362)"
I192067977,1107,Fraud,FRAUD - IMPERSONATION,E18,541,,2019-07-23 12:00:00,2019,7,Tuesday,12,Part Two,BEAVER ST,,,"(0.00000000, 0.00000000)"
I192067975,1109,Fraud,FRAUD - WIRE,A1,73,,2019-08-21 00:00:00,2019,8,Wednesday,0,Part Two,BEACON ST,42.35812101,-71.06085258,"(42.35812101, -71.06085258)"
I192067973,611,Larceny,LARCENY PICK-POCKET,C6,177,,2019-08-22 16:00:00,2019,8,Thursday,16,Part One,MASSACHUSETTS AVE,42.33152148,-71.07085307,"(42.33152148, -71.07085307)"
I192067972,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A7,17,,2019-08-27 15:24:00,2019,8,Tuesday,15,Part One,TRENTON ST,42.38103211,-71.03068124,"(42.38103211, -71.03068124)"
I192067971,3115,Investigate Person,INVESTIGATE PERSON,E5,552,,2019-08-27 14:22:00,2019,8,Tuesday,14,Part Three,HEMMAN ST,42.27741881,-71.13084079,"(42.27741881, -71.13084079)"
I192067970,3125,Warrant Arrests,WARRANT ARREST,E5,562,,2019-08-27 15:17:00,2019,8,Tuesday,15,Part Three,WASHINGTON ST,42.28788933,-71.12658585,"(42.28788933, -71.12658585)"
I192067970,613,Larceny,LARCENY SHOPLIFTING,E5,562,,2019-08-27 15:17:00,2019,8,Tuesday,15,Part One,WASHINGTON ST,42.28788933,-71.12658585,"(42.28788933, -71.12658585)"
I192067969,735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),E18,498,,2019-08-27 10:38:00,2019,8,Tuesday,10,Other,HYDE PARK AVE,42.27380942,-71.11996035,"(42.27380942, -71.11996035)"
I192067968,3115,Investigate Person,INVESTIGATE PERSON,C6,186,,2019-08-26 15:30:00,2019,8,Monday,15,Part Three,ALLSTATE RD,42.32696647,-71.06198607,"(42.32696647, -71.06198607)"
I192067967,1109,Fraud,FRAUD - WIRE,E5,748,,2019-08-23 18:00:00,2019,8,Friday,18,Part Two,BRYON RD,42.30097793,-71.16744326,"(42.30097793, -71.16744326)"
I192067966,423,Aggravated Assault,ASSAULT - AGGRAVATED,C6, ,,2019-08-27 11:29:00,2019,8,Tuesday,11,Part One,COLUMBIA RD,42.329524,-71.03558397,"(42.32952400, -71.03558397)"
I192067966,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6, ,,2019-08-27 11:29:00,2019,8,Tuesday,11,Part Two,COLUMBIA RD,42.329524,-71.03558397,"(42.32952400, -71.03558397)"
I192067965,3115,Investigate Person,INVESTIGATE PERSON,D4,283,,2019-08-26 09:00:00,2019,8,Monday,9,Part Three,HUNTINGTON AVE,42.34044966,-71.08845935,"(42.34044966, -71.08845935)"
I192067964,2007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,E13,577,,2019-08-27 15:01:00,2019,8,Tuesday,15,Part Two,DALRYMPLE ST,42.31517051,-71.1012512,"(42.31517051, -71.10125120)"
I192067963,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,397,,2019-08-24 16:00:00,2019,8,Saturday,16,Part Three,CENTRE ST,42.29070005,-71.06991285,"(42.29070005, -71.06991285)"
I192067961,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,309,,2019-06-07 13:00:00,2019,6,Friday,13,Part Three,WARREN ST,42.31993295,-71.08157395,"(42.31993295, -71.08157395)"
I192067960,613,Larceny,LARCENY SHOPLIFTING,B3,465,,2019-08-27 14:15:00,2019,8,Tuesday,14,Part One,BLUE HILL AVE,42.29012204,-71.08964896,"(42.29012204, -71.08964896)"
I192067955,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,E13,304,,2019-08-27 13:44:00,2019,8,Tuesday,13,Part Three,COLUMBUS AVE,42.31893878,-71.09826197,"(42.31893878, -71.09826197)"
I192067954,1402,Vandalism,VANDALISM,A15,59,,2019-08-27 13:50:00,2019,8,Tuesday,13,Part Two,MAIN ST,42.37515337,-71.06409893,"(42.37515337, -71.06409893)"
I192067954,613,Larceny,LARCENY SHOPLIFTING,A15,59,,2019-08-27 13:50:00,2019,8,Tuesday,13,Part One,MAIN ST,42.37515337,-71.06409893,"(42.37515337, -71.06409893)"
I192067953,3207,Property Found,PROPERTY - FOUND,A1, ,,2019-08-27 14:43:00,2019,8,Tuesday,14,Part Three,,42.35547514,-71.06051814,"(42.35547514, -71.06051814)"
I192067952,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,481,,2019-08-27 13:08:00,2019,8,Tuesday,13,Part Three,CUMMINS HWY,42.26857609,-71.09574826,"(42.26857609, -71.09574826)"
I192067951,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,D4,597,,2019-08-27 13:50:00,2019,8,Tuesday,13,Part Two,NORTHAMPTON ST,42.33943469,-71.08179765,"(42.33943469, -71.08179765)"
I192067950,613,Larceny,LARCENY SHOPLIFTING,A1,102,,2019-08-27 13:46:00,2019,8,Tuesday,13,Part One,WINTER ST,42.35602373,-71.06177615,"(42.35602373, -71.06177615)"
I192067948,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,573,,2019-08-27 14:03:00,2019,8,Tuesday,14,Part Three,GREEN ST,42.31032279,-71.10665379,"(42.31032279, -71.10665379)"
I192067947,3114,Investigate Property,INVESTIGATE PROPERTY,A1,117,,2019-08-27 11:18:00,2019,8,Tuesday,11,Part Three,BEACH ST,42.35145666,-71.06167557,"(42.35145666, -71.06167557)"
I192067946,3114,Investigate Property,INVESTIGATE PROPERTY,E5,747,,2019-08-27 00:01:00,2019,8,Tuesday,0,Part Three,,,,"(0.00000000, 0.00000000)"
I192067945,3410,Towed,TOWED MOTOR VEHICLE,C6,214,,2019-08-27 10:31:00,2019,8,Tuesday,10,Part Three,E ST,,,"(0.00000000, 0.00000000)"
I192067944,619,Larceny,LARCENY ALL OTHERS,D14,784,,2019-08-27 14:10:00,2019,8,Tuesday,14,Part One,WARREN ST,42.34946444,-71.14270449,"(42.34946444, -71.14270449)"
I192067943,619,Larceny,LARCENY ALL OTHERS,C6,915,,2019-08-15 18:00:00,2019,8,Thursday,18,Part One,CARMODY CT,42.33063707,-71.04902664,"(42.33063707, -71.04902664)"
I192067942,727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,D4,109,,2019-08-25 00:00:00,2019,8,Sunday,0,Part One,JERSEY,,,"(0.00000000, 0.00000000)"
I192067941,2629,Harassment,HARASSMENT,C11,379,,2018-12-21 13:52:00,2018,12,Friday,13,Part Two,OAKTON AVE,42.2867694,-71.05318589,"(42.28676940, -71.05318589)"
I192067940,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,E5,748,,2019-08-26 23:00:00,2019,8,Monday,23,Part One,BROADLAWN PARK,42.30299879,-71.16449506,"(42.30299879, -71.16449506)"
I192067938,3115,Investigate Person,INVESTIGATE PERSON,C11,355,,2019-08-27 13:32:00,2019,8,Tuesday,13,Part Three,GIBSON ST,42.29755533,-71.0597091,"(42.29755533, -71.05970910)"
I192067937,613,Larceny,LARCENY SHOPLIFTING,D4,138,,2019-08-27 10:06:00,2019,8,Tuesday,10,Part One,NEWBURY ST,42.34999733,-71.0810344,"(42.34999733, -71.08103440)"
I192067936,3410,Towed,TOWED MOTOR VEHICLE,A1,66,,2019-08-27 08:08:00,2019,8,Tuesday,8,Part Three,W CEDAR ST,42.35978577,-71.07010238,"(42.35978577, -71.07010238)"
I192067935,3102,Other,INVESTIGATION FOR ANOTHER AGENCY,B2,289,,2019-08-27 13:25:00,2019,8,Tuesday,13,Part Three,TREMONT ST,42.33402461,-71.09039049,"(42.33402461, -71.09039049)"
I192067933,613,Larceny,LARCENY SHOPLIFTING,C11,405,,2019-08-27 11:01:00,2019,8,Tuesday,11,Part One,DORCHESTER AVE,42.27357721,-71.0677043,"(42.27357721, -71.06770430)"
I192067933,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,405,,2019-08-27 11:01:00,2019,8,Tuesday,11,Part Two,DORCHESTER AVE,42.27357721,-71.0677043,"(42.27357721, -71.06770430)"
I192067932,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",E5,721,,2019-08-27 12:47:00,2019,8,Tuesday,12,Part Two,SPRING ST,42.27694956,-71.16506704,"(42.27694956, -71.16506704)"
I192067931,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,224,,2019-08-27 05:35:00,2019,8,Tuesday,5,Part One,E THIRD ST,42.33662706,-71.02769199,"(42.33662706, -71.02769199)"
I192067930,1107,Fraud,FRAUD - IMPERSONATION,B3,410,,2019-08-26 13:03:00,2019,8,Monday,13,Part Two,SANFORD ST,42.27401826,-71.07116196,"(42.27401826, -71.07116196)"
I192067929,1402,Vandalism,VANDALISM,B3,418,,2019-08-27 12:34:00,2019,8,Tuesday,12,Part Two,CORBET ST,,,"(0.00000000, 0.00000000)"
I192067928,3201,Property Lost,PROPERTY - LOST,D4,628,,2019-08-26 18:10:00,2019,8,Monday,18,Part Three,PARK DR,42.34416701,-71.10359107,"(42.34416701, -71.10359107)"
I192067927,1402,Vandalism,VANDALISM,C11,337,,2019-08-27 10:35:00,2019,8,Tuesday,10,Part Two,COLUMBIA RD,42.30645148,-71.07730382,"(42.30645148, -71.07730382)"
I192067926,3114,Investigate Property,INVESTIGATE PROPERTY,E18,500,,2019-08-27 00:00:00,2019,8,Tuesday,0,Part Three,MOUNT HOPE ST,42.2819639,-71.11424049,"(42.28196390, -71.11424049)"
I192067925,2629,Harassment,HARASSMENT,C6,232,,2019-08-27 10:00:00,2019,8,Tuesday,10,Part Two,P ST,42.33367559,-71.0271107,"(42.33367559, -71.02711070)"
I192067922,3502,Missing Person Located,MISSING PERSON - LOCATED,D4,171,,2019-08-27 11:45:00,2019,8,Tuesday,11,Part Three,HARRISON AVE,42.33555954,-71.07436364,"(42.33555954, -71.07436364)"
I192067921,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,166,,2019-08-27 09:45:00,2019,8,Tuesday,9,Part One,WALTHAM ST,42.3419598,-71.06913092,"(42.34195980, -71.06913092)"
I192067919,1402,Vandalism,VANDALISM,A7,12,,2019-08-26 23:00:00,2019,8,Monday,23,Part Two,BRANDYWYNE DR,42.38783615,-71.01203798,"(42.38783615, -71.01203798)"
I192067918,617,Larceny,LARCENY THEFT FROM BUILDING,D4,168,,2019-08-23 16:00:00,2019,8,Friday,16,Part One,HARRISON AVE,42.33698515,-71.07258823,"(42.33698515, -71.07258823)"
I192067917,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,C11,355,,2019-08-27 11:36:00,2019,8,Tuesday,11,Part Two,PARKMAN ST,42.29648529,-71.05968306,"(42.29648529, -71.05968306)"
I192067915,727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,D4,627,,2019-08-26 06:00:00,2019,8,Monday,6,Part One,BOYLSTON ST,42.34412628,-71.09942777,"(42.34412628, -71.09942777)"
I192067913,1402,Vandalism,VANDALISM,D4,167,,2019-08-27 12:20:00,2019,8,Tuesday,12,Part Two,HARRISON AVE,42.33893529,-71.07016502,"(42.33893529, -71.07016502)"
I192067912,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,303,,2019-08-27 11:25:21,2019,8,Tuesday,11,Part Three,AMORY ST,42.31857205,-71.10116817,"(42.31857205, -71.10116817)"
I192067911,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A7,9,,2019-08-27 11:10:35,2019,8,Tuesday,11,Part Three,MONTMORENCI AVE,42.39149095,-71.00800649,"(42.39149095, -71.00800649)"
I192067910,3115,Investigate Person,INVESTIGATE PERSON,B3,467,,2019-08-27 11:33:00,2019,8,Tuesday,11,Part Three,HARVARD ST,42.2850804,-71.09700321,"(42.28508040, -71.09700321)"
I192067909,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,E13,571,,2019-08-27 12:17:50,2019,8,Tuesday,12,Part Two,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I192067908,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,D4,129,,2019-08-27 11:41:00,2019,8,Tuesday,11,Part Two,BERKELEY ST,,,"(0.00000000, 0.00000000)"
I192067908,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,D4,129,,2019-08-27 11:41:00,2019,8,Tuesday,11,Part Two,BERKELEY ST,,,"(0.00000000, 0.00000000)"
I192067907,724,Auto Theft,AUTO THEFT,E13,573,,2019-08-27 11:40:00,2019,8,Tuesday,11,Part One,WASHINGTON ST,,,"(0.00000000, 0.00000000)"
I192067906,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,A15,41,,2019-08-25 20:00:00,2019,8,Sunday,20,Part One,FERRIN ST,,,"(0.00000000, 0.00000000)"
I192067904,3114,Investigate Property,INVESTIGATE PROPERTY,C11,355,,2019-08-27 12:10:00,2019,8,Tuesday,12,Part Three,GIBSON ST,42.29755533,-71.0597091,"(42.29755533, -71.05970910)"
I192067902,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY DAMAGE,C6,201,,2019-08-27 11:39:00,2019,8,Tuesday,11,Part Three,W BROADWAY,42.33930416,-71.05160423,"(42.33930416, -71.05160423)"
I192067901,3114,Investigate Property,INVESTIGATE PROPERTY,C6,175,,2019-08-27 12:01:00,2019,8,Tuesday,12,Part Three,SOUTHAMPTON ST,,,"(0.00000000, 0.00000000)"
I192067900,3805,Motor Vehicle Accident Response,M/V ACCIDENT - POLICE VEHICLE,E5,728,,2019-08-09 00:00:00,2019,8,Friday,0,Part Three,VFW PKWY,,,"(0.00000000, 0.00000000)"
I192067894,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B3,425,,2019-08-23 15:38:00,2019,8,Friday,15,Part Two,MAMELON CIR,42.27079016,-71.08965581,"(42.27079016, -71.08965581)"
I192067893,3004,Medical Assistance,INJURY BICYCLE NO M/V INVOLVED,C11,255,,2019-08-27 11:00:00,2019,8,Tuesday,11,Part Three,DORCHESTER AVE,,,"(0.00000000, 0.00000000)"
I192067892,613,Larceny,LARCENY SHOPLIFTING,D4,161,,2019-08-27 11:16:06,2019,8,Tuesday,11,Part One,TREMONT ST,42.34701666,-71.06886238,"(42.34701666, -71.06886238)"
I192067891,3007,Medical Assistance,SUDDEN DEATH,C11,935,,2019-08-27 10:53:00,2019,8,Tuesday,10,Part Three,DORCHESTER AVE,42.27273548,-71.06792411,"(42.27273548, -71.06792411)"
I192067889,3301,Verbal Disputes,VERBAL DISPUTE,B2,319,,2019-08-27 10:54:00,2019,8,Tuesday,10,Part Three,NAZING CT,42.3075244,-71.08720471,"(42.30752440, -71.08720471)"
I192067888,3018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,E18,523,,2019-08-27 09:00:00,2019,8,Tuesday,9,Part Three,HYDE PARK AVE,42.24260011,-71.13035022,"(42.24260011, -71.13035022)"
I192067887,3115,Investigate Person,INVESTIGATE PERSON,C11,933,,2019-08-27 10:06:00,2019,8,Tuesday,10,Part Three,WASHINGTON ST,,,"(0.00000000, 0.00000000)"
I192067886,1402,Vandalism,VANDALISM,A7,28,,2019-08-27 11:21:00,2019,8,Tuesday,11,Part Two,PARIS ST,42.37081805,-71.03929078,"(42.37081805, -71.03929078)"
I192067885,724,Auto Theft,AUTO THEFT,D14,785,,2019-08-27 08:10:00,2019,8,Tuesday,8,Part One,CLAYMOSS RD,42.34323532,-71.14361188,"(42.34323532, -71.14361188)"
I192067883,1001,Counterfeiting,FORGERY / COUNTERFEITING,C11,334,,2019-04-08 00:00:00,2019,4,Monday,0,Part Two,HOWE ST,42.31136188,-71.0644231,"(42.31136188, -71.06442310)"
I192067882,3410,Towed,TOWED MOTOR VEHICLE,D14,792,,2019-08-27 09:44:00,2019,8,Tuesday,9,Part Three,COMMONWEALTH CT,42.34614027,-71.14003692,"(42.34614027, -71.14003692)"
